,Spraak,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q46a,Q48a,Q52a,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q60a,Q62a,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q56a,Q61a,Kommunestr,Fylke,Q49a,Sentralitet,Q57a,Q58a,Q63a,Q67a,Q53a,Q54a
2374,1.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,4.0,7.0,7.0,4.0,6.0,4.0,2.0,3.0,8.0,5.0,6.0,5.0,6.0,4.0,3.0,5.0,3.0,3.0,6.0,6.0,4.0,3.0,5.0,5.0,6.0,8.0,6.0,8.0,4.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,6.0,1.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138544.0,2,4.0,8.0,4.0,3,3.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0
2375,1.0,4.0,7.0,7.0,5.0,5.0,3.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,5.0,5.0,4.0,5.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,2.0,14.0,3.0,6.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,138546.0,1,2.0,9.0,2.0,12,5.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0
2376,1.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,8.0,2.0,3.0,3.0,2.0,14.0,3.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138559.0,1,2.0,9.0,1.0,19,4.0,1.0,2.0,0.0,3.0,9999.0,3.0,0.0
2377,2.0,3.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,8.0,8.0,8.0,5.0,5.0,6.0,8.0,8.0,3.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,4.0,4.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,13.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,138574.0,2,4.0,5.0,1.0,12,1.0,1.0,1.0,1.0,3.0,1.0,1.0,
2378,1.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,13.0,1.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138588.0,4,4.0,8.0,3.0,15,4.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0
2379,1.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,6.0,2.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,138596.0,4,3.0,6.0,4.0,12,5.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0
2380,4.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,7.0,4.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,2.0,3.0,1.0,2.0,14.0,3.0,5.0,6.0,7.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,138601.0,2,2.0,9.0,2.0,15,4.0,3.0,6.0,0.0,5.0,2.0,4.0,3.0
2381,1.0,6.0,7.0,7.0,7.0,5.0,5.0,4.0,6.0,7.0,7.0,7.0,8.0,8.0,5.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,8.0,7.0,6.0,6.0,8.0,5.0,5.0,5.0,8.0,6.0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,8.0,8.0,2.0,2.0,2.0,2.0,11.0,3.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,138672.0,1,2.0,9.0,2.0,2,5.0,4.0,3.0,0.0,3.0,1.0,4.0,0.0
2382,1.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,8.0,5.0,6.0,7.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,138679.0,4,4.0,8.0,3.0,2,5.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0
2383,1.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,5.0,5.0,7.0,8.0,6.0,8.0,8.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138693.0,4,3.0,5.0,4.0,50,5.0,4.0,5.0,0.0,4.0,1.0,4.0,0.0
2384,1.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,7.0,3.0,4.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138701.0,3,4.0,8.0,2.0,7,5.0,4.0,1.0,2.0,4.0,1.0,3.0,0.0
2385,1.0,3.0,6.0,7.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,7.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,7.0,5.0,7.0,1.0,4.0,6.0,5.0,4.0,1.0,1.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138708.0,4,2.0,8.0,1.0,6,5.0,1.0,1.0,1.0,3.0,2.0,2.0,
2386,1.0,7.0,6.0,7.0,8.0,5.0,3.0,6.0,6.0,6.0,4.0,7.0,7.0,4.0,3.0,6.0,6.0,7.0,6.0,7.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,8.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,8.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138737.0,2,4.0,6.0,4.0,3,5.0,4.0,1.0,1.0,4.0,1.0,1.0,
2387,1.0,7.0,7.0,7.0,5.0,8.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,4.0,7.0,7.0,6.0,6.0,5.0,6.0,4.0,2.0,6.0,4.0,8.0,6.0,3.0,6.0,6.0,7.0,4.0,4.0,2.0,1.0,1.0,2.0,7.0,1.0,7.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,138742.0,1,2.0,2.0,1.0,8,5.0,1.0,,2.0,4.0,1.0,1.0,
2388,1.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,8.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,7.0,4.0,8.0,4.0,4.0,8.0,6.0,6.0,6.0,8.0,5.0,6.0,5.0,4.0,5.0,3.0,8.0,6.0,5.0,6.0,5.0,8.0,3.0,3.0,2.0,2.0,2.0,2.0,13.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,138747.0,2,4.0,7.0,4.0,12,5.0,4.0,5.0,0.0,4.0,1.0,3.0,1.0
2389,1.0,6.0,5.0,5.0,4.0,8.0,6.0,6.0,8.0,8.0,8.0,5.0,3.0,8.0,3.0,8.0,3.0,8.0,8.0,2.0,3.0,8.0,6.0,4.0,5.0,5.0,8.0,8.0,6.0,5.0,5.0,8.0,5.0,8.0,5.0,3.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138754.0,1,4.0,4.0,3.0,8,5.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0
2390,1.0,8.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,8.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,9999.0,3.0,8.0,3.0,2.0,2.0,1.0,2.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,138791.0,1,2.0,9.0,3.0,9,5.0,4.0,3.0,0.0,3.0,2.0,5.0,3.0
2391,1.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,5.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,5.0,3.0,8.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138815.0,3,4.0,8.0,3.0,12,5.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0
2392,1.0,7.0,7.0,7.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,2.0,2.0,2.0,3.0,3.0,6.0,8.0,3.0,6.0,6.0,6.0,7.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,5.0,3.0,6.0,8.0,2.0,8.0,2.0,7.0,3.0,6.0,5.0,8.0,4.0,2.0,2.0,1.0,2.0,2.0,11.0,2.0,1.0,7.0,,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,138818.0,3,4.0,7.0,2.0,1,4.0,4.0,1.0,0.0,3.0,1.0,4.0,2.0
2393,1.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,13.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,138831.0,2,2.0,3.0,3.0,15,5.0,3.0,1.0,2.0,4.0,2.0,1.0,
2394,2.0,7.0,7.0,7.0,4.0,5.0,3.0,2.0,3.0,3.0,6.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,7.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,7.0,5.0,7.0,3.0,4.0,1.0,4.0,5.0,8.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,138840.0,3,4.0,8.0,1.0,10,5.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0
2395,1.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,,7.0,,6.0,,5.0,,7.0,,7.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138864.0,5,4.0,6.0,4.0,2,5.0,4.0,4.0,0.0,3.0,1.0,2.0,0.0
2396,1.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,8.0,8.0,5.0,6.0,8.0,5.0,8.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138875.0,4,4.0,6.0,4.0,3,4.0,4.0,1.0,2.0,4.0,1.0,1.0,
2397,1.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,7.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,138885.0,2,2.0,3.0,2.0,50,5.0,1.0,5.0,0.0,4.0,2.0,1.0,
2398,1.0,5.0,5.0,6.0,5.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,3.0,3.0,8.0,4.0,6.0,4.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,6.0,8.0,6.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,3.0,8.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138894.0,5,4.0,6.0,4.0,3,5.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0
2399,1.0,3.0,5.0,5.0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,8.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138898.0,4,3.0,8.0,2.0,6,5.0,4.0,1.0,1.0,4.0,1.0,2.0,
2400,1.0,7.0,7.0,7.0,4.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0,8.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138906.0,4,4.0,7.0,4.0,11,5.0,4.0,1.0,2.0,4.0,1.0,1.0,
2401,1.0,5.0,6.0,6.0,5.0,6.0,1.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,7.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,138927.0,4,1.0,4.0,2.0,2,5.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0
2402,1.0,6.0,7.0,7.0,5.0,5.0,2.0,2.0,7.0,6.0,6.0,6.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,8.0,8.0,8.0,8.0,4.0,6.0,1.0,8.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,138933.0,3,,,2.0,5,,4.0,,0.0,5.0,1.0,,
2403,1.0,7.0,7.0,7.0,1.0,2.0,1.0,1.0,8.0,3.0,4.0,7.0,1.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,7.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,8.0,4.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,14.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138935.0,2,4.0,6.0,2.0,11,2.0,1.0,7.0,0.0,4.0,1.0,3.0,1.0
2404,1.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,9.0,1.0,7.0,7.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,138955.0,3,4.0,6.0,3.0,18,5.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0
2405,1.0,7.0,7.0,7.0,,,6.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,4.0,6.0,6.0,1.0,,4.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,8.0,7.0,4.0,7.0,6.0,8.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,138961.0,2,3.0,7.0,4.0,12,5.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0
2406,1.0,6.0,4.0,5.0,8.0,6.0,7.0,7.0,7.0,8.0,5.0,8.0,4.0,8.0,4.0,4.0,3.0,3.0,8.0,3.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,5.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,9999.0,8.0,8.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,138970.0,3,4.0,7.0,4.0,3,4.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0
2407,2.0,6.0,,7.0,8.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,4.0,6.0,5.0,2.0,2.0,3.0,2.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,1.0,7.0,7.0,4.0,5.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,138991.0,5,4.0,6.0,3.0,12,5.0,4.0,4.0,0.0,3.0,1.0,2.0,0.0
