,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q61a,Kommunestr,Q49a,Sentralitet,Q63a,Q67a,Q53a,Q54a,Spraak_1.0,Spraak_2.0,Spraak_4.0,Spraak_5.0,Q57a_1.0,Q57a_2.0,Q57a_3.0,Q57a_4.0,Q57a_5.0,Q57a_6.0,Q57a_7.0,Q46a_1.0,Q46a_2.0,Q46a_3.0,Q46a_4.0,Q46a_5.0,Q46a_6.0,Q46a_7.0,Q46a_8.0,Q46a_9.0,Q46a_10.0,Q48a_1.0,Q48a_2.0,Q48a_3.0,Q52a_1.0,Q52a_2.0,Q52a_3.0,Q52a_4.0,Q60a_0.0,Q60a_1.0,Q60a_2.0,Q60a_3.0,Q58a_0.0,Q58a_1.0,Q58a_2.0,Q58a_3.0,Q62a_1.0,Q62a_2.0,Q62a_3.0,Q62a_4.0,Q62a_5.0,Q56a_1.0,Q56a_2.0,Q56a_3.0,Q56a_4.0,Fylke_1,Fylke_2,Fylke_3,Fylke_4,Fylke_5,Fylke_6,Fylke_7,Fylke_8,Fylke_9,Fylke_10,Fylke_11,Fylke_12,Fylke_14,Fylke_15,Fylke_18,Fylke_19,Fylke_20,Fylke_50
25,5.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,5.472586331598604,3.0,5.0,5.0,5.014329953314492,6.0,5.0,5.0,6.0,7.0,4.0,6.0,6.0,5.513169292351091,5.0,7.0,6.0,5.0,6.0,6.0,3.0,5.0,4.499841669643823,5.0,6.0,4.118530661370345,5.0,5.0,6.0,5.0,6.0,6.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100451.0,3,6.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,1.0,7.0,5.573359848781141,1.0,3.108560155607277,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,7.0,2.0837451311664816,4.0,1.0,1.0,1.0,4.0,1.0,1.0,5.937034677486778,4.872384967303215,1.0,1.0,7.0,7.0,7.0,1.0,7.0,1.0,5.576266236323698,4.0,4.169054814227067,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100452.0,4,8.0,1.0,5.0,1.0,3.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100454.0,3,7.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,7.0,6.0,7.0,4.0,5.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,4.0,3.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,4.0,1.0,4.0,5.0,4.0,3.914043293780371,6.193609783476629,6.0,7.0,7.0,7.0,2.0,4.0,2.0,1.0,2.0,2.0,13.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100456.0,2,7.0,3.0,4.0,4.0,4.0,2.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,7.0,7.0,7.0,6.203791421063372,6.272890257324263,6.0,5.0,6.474385404929368,7.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,7.0,4.0,7.0,6.0,6.0,5.866580933704468,5.768013590461159,5.603734836513854,7.0,6.0,4.0,7.0,7.0,7.0,6.0,5.18054844994646,6.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,4.0,1.7006476893957019,1.511493427393963,1.5788983593610317,1.7737960490383569,12.0,1.0,7.0,6.947566462325329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,100494.0,5,6.30771979338885,3.0,5.0,4.0,3.4681118873919585,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,2.5414086354943968,4.0,5.0,5.0,4.421821156680498,4.0,4.0,3.0,4.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,7.0,7.0,1.0,3.0,4.814848347955666,6.0,2.0,5.107679400510522,4.0,5.0,5.0,6.0,4.0,4.0,2.0,1.0,1.0,2.0,9.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,100544.0,4,8.0,4.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4.0,5.0,5.0,4.395387905569313,4.0,5.0,5.0,5.309868896460729,6.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,5.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100552.0,3,6.38829138768438,3.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,6.0,6.0,6.0,5.0,6.0,3.0,1.0,4.062230977015959,3.0,3.0,7.0,5.0,4.078093086576859,2.0,5.0,4.935963594021484,5.0,5.0,3.0,7.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,6.0,4.0069769922500065,1.0,5.0,1.0,1.9306262469594861,5.125231022432096,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100569.0,4,8.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,4.0,4.0,4.0,4.571556709505058,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,5.513552333193327,6.0,5.386691517767877,3.0,4.0,3.0,5.0,4.0,4.0,6.0,4.0,7.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100575.0,4,8.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,4.0,5.0,3.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100579.0,5,6.0,3.0,5.0,4.0,2.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,5.559381326753275,5.749942321201174,5.0,5.0,5.0,4.0,5.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.766164539341038,6.0,6.0,6.3021637960384345,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.123318743188507,4.972467321590173,5.187326511905811,2.0,2.0,2.0,2.0,6.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100584.0,2,7.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7.0,7.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,7.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,7.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,12.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100591.0,5,6.0,1.0,5.0,4.0,4.0,2.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,7.0,7.0,7.0,4.701563147361525,4.894563059219957,6.0,4.0124077457005765,6.0,3.0,4.240567040202329,7.0,1.0,2.5090736520834804,1.0,4.0,1.0,1.0,3.179826742277112,6.0,7.0,3.0,7.0,2.0,2.7682164314992126,2.0,2.213369454060969,2.6259474742388793,6.0,6.0,4.372472188361835,5.8943719942650326,5.646281777633967,7.0,5.025951882805173,4.29716232473607,5.119253648608462,8.0,2.643621859328575,5.966075096659561,1.0,5.529565125096364,4.192312916143292,4.450764159675789,1.0,1.0,2.0,1.0,2.0,2.0,13.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,100598.0,4,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,7.0,7.0,7.0,5.6197512557907565,5.500349946486455,6.0,4.0,5.475788207899352,6.0,6.0,7.0,6.0,5.557165732708127,2.0,5.0,3.0,3.379885368223948,4.0,3.0,6.0,5.0,7.0,4.938296464232876,4.865556172711988,5.0,4.7123384355069176,4.0,7.0,6.0,7.0,5.0,5.0,4.0,5.0,6.0,5.0,8.0,4.421750487733433,6.0,5.0,5.453309438158113,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100602.0,2,4.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,4.0,3.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.105233306038517,3.0,4.0,4.0,3.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,5.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100653.0,2,7.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,4.0,4.0,5.0,5.0,6.0,2.0,1.0,6.0,4.0,5.0,3.0,4.0,3.874941303801452,4.0,3.0,3.0,4.0,5.0,5.0,7.0,6.0,5.336616639843143,3.940096202784405,3.8317470844790362,3.914527838139353,3.80232464572058,3.8267945085584625,4.236664945945031,3.9571032932168446,3.5833110983332404,5.171268000937867,5.055776636728568,4.798450217355791,4.658481756319609,5.219086491891726,4.876108282423506,,3.6493831232280347,5.083778627828479,2.589589474205286,4.83143952604637,4.155203450720075,4.249644261052863,2.4648192004109126,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,100724.0,5,2.0,2.0,5.0,4.0,1.0,2.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,6.577930803792773,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.7914900001374345,7.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,1.0,2.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100727.0,5,6.173401399658136,4.0,5.0,4.0,4.0,2.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,6.0,6.0,7.0,6.0,6.0,6.0,1.0,6.0,5.337158876211236,7.0,7.0,2.0,3.0,5.0,5.0,1.0,4.0,3.0,6.0,4.0,2.0,7.0,2.0,2.0,5.0,5.0,3.0,6.0,5.0,4.0,7.0,6.0,6.0,2.0,5.0,5.0,8.0,3.3451141569075062,7.0,1.0,6.0,5.0,4.749949346211812,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,7.0,6.627726565118565,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,100781.0,2,7.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6.0,6.0,6.0,6.238294876153106,6.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.485603831083939,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.777078214397395,5.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100801.0,5,7.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,7.0,6.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,3.0,3.0,5.0,4.0,3.843913605807587,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,7.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,100822.0,2,8.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,6.0,7.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100837.0,5,6.0,3.0,5.0,4.0,4.0,1.1409441443697332,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,3.0,3.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,5.0,5.0,1.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.110852028151303,6.0,6.0,6.0,6.0,1.0,6.0,5.0,5.0,4.558065915514339,5.0,2.0,1.8685216571123164,2.0,2.0,8.0,1.0,7.0,6.023182717580753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100858.0,4,7.0,4.0,5.0,4.0,3.0,1.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,7.0,7.0,7.0,6.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,4.578081041075059,6.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,4.238744664484487,5.0,5.0,6.0,1.0,7.0,5.0,3.823927995907871,4.0,2.0,1.3093071927743216,1.588754488329179,2.0,1.0,11.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,100875.0,4,5.091322601221275,1.0,5.0,3.0,3.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,2.0,6.0,7.0,6.0,5.0,1.0,1.0,4.244324674197612,3.5017280438754734,3.0,6.0,2.0,3.0,5.0,6.0,6.0,5.262565811643865,6.0,4.0,6.0,3.0,6.0,5.453233474183465,5.739743779440106,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,6.0,6.45337398490071,7.0,8.0,5.47395053415601,6.183826710984674,5.0,6.0,6.0,7.0,5.0,6.0,2.0,2.0,2.0,2.0,13.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,100920.0,2,4.0,2.0,5.0,4.0,4.0,1.0,4.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,5.0,6.0,5.452448372501015,3.0,2.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,5.0,6.0,5.0,2.0,1.0,3.0,3.0,6.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,1.8111150444277258,2.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746321820609512,,100932.0,3,4.0,3.0,5.0,4.0,3.0,1.5434390647045224,3.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
